Latitude,Longitude,Depth,Magnitude,Place,Month,Year
37.4849,137.3302,5.71,4.9,Japan,6,2022
45.0136,141.7254,9.358,4.3,Japan,6,2022
26.6227,126.4129,10,4.3,Japan,6,2022
39.5847,141.5522,77.48,4.1,Japan,6,2022
26.8303,126.5557,10,4.1,Japan,6,2022
26.7578,126.4734,10,5.1,Japan,6,2022
26.7173,126.5426,7,5.5,Japan,6,2022
26.8687,126.6004,10,4.1,Japan,6,2022
36.9103,140.4119,88.03,4.6,Japan,6,2022
37.5046,137.3115,10,5.1,Japan,6,2022
40.908,142.7615,52.32,4,Japan,6,2022
37.6167,141.6997,54.41,4.9,Japan,6,2022
30.1952,131.232,38.43,4.3,Japan,6,2022
33.2448,142.1308,10,4.4,Japan,6,2022
33.9496,134.5716,39.75,4.9,Japan,6,2022
27.9987,131.1599,10,4.2,Japan,6,2022
38.5301,142.022,59.23,4.4,Japan,6,2022
41.1103,141.4939,80.02,4.2,Japan,6,2022
33.3019,142.2502,10,4.5,Japan,6,2022
39.0469,144.5611,10,4.3,Japan,6,2022
24.2039,123.7653,16.68,4.6,Japan,6,2022
37.2646,141.3086,49.78,4.4,Japan,6,2022
37.5773,141.8137,44.362,4.9,Japan,6,2022
41.8708,142.2015,65.23,4.9,Japan,6,2022
41.3219,140.3293,163.35,4.1,Japan,6,2022
37.598,141.8875,35,4.3,Japan,6,2022
32.7206,141.6793,10,4.3,Japan,6,2022
40.3363,143.4936,15.5,4.5,Japan,6,2022
38.0338,141.8633,55.5,4.2,Japan,6,2022
38.5617,141.9149,56.51,4.7,Japan,6,2022
34.7584,140.7256,35,4.2,Japan,6,2022
26.8576,126.4872,10,4.1,Japan,6,2022
26.5629,126.2869,10,4.5,Japan,6,2022
26.8833,126.5409,10,4.2,Japan,6,2022
34.3911,141.697,10,4.5,Japan,6,2022
32.891,140.6534,65.71,4.6,Japan,6,2022
26.7534,126.4911,7.25,4,Japan,6,2022
26.8138,126.4062,10,4,Japan,6,2022
26.7844,126.4875,10,4.7,Japan,6,2022
26.7819,126.4199,10,5.6,Japan,6,2022
26.8948,126.4441,10,4.1,Japan,6,2022
26.8407,126.4538,10,4.3,Japan,6,2022
24.8849,126.8964,10,4.7,Japan,6,2022
25.1379,126.8809,10,4.3,Japan,6,2022
33.8213,141.8567,10,4.4,Japan,6,2022
23.7151,122.5303,10,4.4,Japan,6,2022
37.7996,141.7746,56.86,4.1,Japan,6,2022
35.9767,140.1679,63.76,4.5,Japan,6,2022
37.9211,141.9353,43.89,4.4,Japan,6,2022
26.726,126.407,10,4.1,Japan,6,2022
42.5923,142.1411,94.5,4.5,Japan,6,2022
26.9103,126.4645,10,4.5,Japan,6,2022
31.0184,130.2541,143,4,Japan,5,2022
36.1552,140.2673,77.58,4.2,Japan,5,2022
24.1977,126.1854,10,4.7,Japan,5,2022
37.6575,141.817,58.56,4.4,Japan,5,2022
36.2785,140.9733,43.32,5.1,Japan,5,2022
23.9144,122.5416,24.65,4.3,Japan,5,2022
33.0148,141.455,10,4.6,Japan,5,2022
33.093,141.5392,10,4.7,Japan,5,2022
37.8102,141.7438,51.86,4.8,Japan,5,2022
33.1186,141.5031,10.03,4,Japan,5,2022
33.1256,141.5515,10,4.3,Japan,5,2022
33.3516,141.9407,4.66,4.4,Japan,5,2022
34.1892,137.1742,337.27,4.2,Japan,5,2022
37.4813,141.2745,75.23,4.1,Japan,5,2022
23.9242,122.5451,10,4.6,Japan,5,2022
33.1262,141.6991,10,4.2,Japan,5,2022
35.7512,140.0356,32.78,4.2,Japan,5,2022
33.108,141.4544,10,4.3,Japan,5,2022
43.5925,145.9675,113.24,4.2,Japan,5,2022
41.2357,143.0991,34,5.5,Japan,5,2022
33.9651,134.2937,37.8,4,Japan,5,2022
33.1855,141.3712,19.15,4.9,Japan,5,2022
33.3529,141.4634,10,5,Japan,5,2022
33.1459,141.5054,10,4.5,Japan,5,2022
33.133,141.5154,10,4.2,Japan,5,2022
35.037,140.2643,58.76,4.3,Japan,5,2022
33.2279,141.4121,12,6,Japan,5,2022
36.8145,141.3127,10.33,5.4,Japan,5,2022
33.3737,141.3645,10,4.2,Japan,5,2022
33.761,141.5536,10,4.3,Japan,5,2022
33.058,141.4989,10,4.4,Japan,5,2022
37.4769,137.3014,10,4.1,Japan,5,2022
37.8636,142.0749,35,4.4,Japan,5,2022
33.3224,141.4685,10,4.9,Japan,5,2022
33.1419,141.3534,10,4.6,Japan,5,2022
33.1315,141.4023,10,4.5,Japan,5,2022
23.5366,123.7427,21.23,5,Japan,5,2022
33.3301,141.4573,13,5.6,Japan,5,2022
41.0061,143.0857,25.05,5.2,Japan,5,2022
29.5768,130.663,10,4.9,Japan,5,2022
45.186,140.8372,228.48,4.4,Japan,5,2022
37.9367,142.0182,47.63,4.4,Japan,5,2022
34.7796,139.648,142.98,4.4,Japan,5,2022
33.3872,141.5114,13,5.5,Japan,5,2022
33.2921,141.4124,10,5.2,Japan,5,2022
33.2681,141.6459,10,4.4,Japan,5,2022
33.2309,141.737,10,4.4,Japan,5,2022
33.3852,141.6529,10,5.5,Japan,5,2022
24.1379,124.337,22.94,4.2,Japan,5,2022
34.6134,140.507,82.01,4.6,Japan,5,2022
23.9088,122.6009,10,4.6,Japan,5,2022
40.1578,142.7327,40.63,4.6,Japan,5,2022
23.9547,122.5726,27.14,4.2,Japan,5,2022
37.2699,141.5775,48.4,4.4,Japan,5,2022
42.3802,140.7871,130.79,4.4,Japan,5,2022
23.9365,122.6476,10,4.3,Japan,5,2022
24.635,127.5606,10,4.3,Japan,5,2022
36.3036,141.7744,39.27,4.1,Japan,5,2022
37.6664,142.3381,35,4.4,Japan,5,2022
38.6028,142.344,41.6,4.6,Japan,5,2022
26.766,126.4347,2.61,4.5,Japan,5,2022
23.9354,122.5496,28.44,4,Japan,5,2022
37.796,141.8505,54.23,4.4,Japan,5,2022
24.0258,122.5546,24.97,4.6,Japan,5,2022
34.534,136.895,328.96,5.3,Japan,5,2022
23.9823,122.5575,24.89,5,Japan,5,2022
23.9113,122.6397,23.52,4.4,Japan,5,2022
23.8998,122.5763,26.84,4.1,Japan,5,2022
23.9373,122.5832,27.57,4.4,Japan,5,2022
32.5069,139.2643,117.81,4.4,Japan,5,2022
37.771,142.3061,35,4.4,Japan,5,2022
38.6756,141.9698,56.97,4.4,Japan,5,2022
26.7906,126.4642,10,5.5,Japan,5,2022
26.8334,126.5084,10,5.4,Japan,5,2022
26.7396,126.5592,10,4.4,Japan,5,2022
31.1061,130.3339,136.66,4.3,Japan,5,2022
27.9817,129.9807,10,4.5,Japan,5,2022
36.1599,139.7938,65.13,5,Japan,5,2022
37.7439,141.7195,51.57,4.3,Japan,5,2022
41.9043,142.3735,69.65,4.2,Japan,5,2022
24.8575,125.3364,52.15,4.6,Japan,5,2022
33.4273,141.0624,38.78,4.4,Japan,5,2022
41.6598,141.3066,88.48,4.2,Japan,5,2022
26.777,126.4591,10,4.2,Japan,5,2022
37.8841,141.9631,53.46,4.3,Japan,5,2022
35.6215,139.4607,134.53,4.8,Japan,5,2022
40.4117,143.913,16.21,4.4,Japan,5,2022
26.7975,126.4999,10,4.1,Japan,5,2022
35.0621,135.6006,6.75,4.3,Japan,5,2022
31.6372,131.7001,28.01,5.1,Japan,5,2022
41.7234,142.6507,37.02,4.1,Japan,5,2022
37.7368,141.8795,54.47,4.4,Japan,5,2022
26.9035,126.4784,10,4.3,Japan,5,2022
26.7944,126.4725,10,4.5,Japan,5,2022
34.9056,135.6391,10,4.2,Japan,4,2022
41.4066,141.7069,72.88,4,Japan,4,2022
37.5831,141.9624,63.1,4.2,Japan,4,2022
41.1849,142.3054,58.42,4.7,Japan,4,2022
25.3571,128.3426,10,4.2,Japan,4,2022
37.7578,144.4009,10,4.2,Japan,4,2022
43.0519,142.2121,150.59,4.6,Japan,4,2022
41.2104,142.2139,59.33,4.3,Japan,4,2022
35.1803,140.435,88.35,4.6,Japan,4,2022
35.4656,141.1565,20.09,4.2,Japan,4,2022
37.815,144.2663,10,4.1,Japan,4,2022
37.7729,144.43,10,4.3,Japan,4,2022
26.8307,126.2446,10,4,Japan,4,2022
26.9382,126.4808,10,4.4,Japan,4,2022
26.7185,126.5186,10,4.7,Japan,4,2022
24.6192,122.4382,35,4.2,Japan,4,2022
26.9063,126.4943,10,4.2,Japan,4,2022
26.6997,126.4487,10,4.2,Japan,4,2022
40.9401,141.9574,64.63,4.3,Japan,4,2022
23.4521,123.2332,10,5.3,Japan,4,2022
41.7585,143.7955,36.44,5.2,Japan,4,2022
26.8712,126.6519,10,4.4,Japan,4,2022
26.9334,126.5503,10,4.8,Japan,4,2022
26.8369,126.5417,10,4.5,Japan,4,2022
26.9387,126.5147,10,4.2,Japan,4,2022
39.7667,141.7511,70.27,4.2,Japan,4,2022
35.4497,141.8804,10,4.1,Japan,4,2022
38.6324,144.7187,10,4.3,Japan,4,2022
24.996,126.4079,10,4.1,Japan,4,2022
25.546,123.409,181.7,4.8,Japan,4,2022
25.9458,128.5527,10.37,4.5,Japan,4,2022
26.0912,128.6512,10,4.6,Japan,4,2022
39.4281,142.0428,89.19,4.1,Japan,4,2022
36.9242,140.3142,94.75,5.3,Japan,4,2022
36.2193,137.2108,251.33,4.2,Japan,4,2022
37.7903,141.638,56.86,4.4,Japan,4,2022
25.9155,128.5682,6.03,4.5,Japan,4,2022
37.0979,142.178,29.41,4.3,Japan,4,2022
26.6972,126.4198,10,4.6,Japan,4,2022
27.9379,128.2317,10,4.6,Japan,4,2022
26.9186,126.4294,10,4.7,Japan,4,2022
37.1773,141.0048,68.07,4.5,Japan,4,2022
33.3251,141.0138,35,4.5,Japan,4,2022
33.269,141.1152,35,4.4,Japan,4,2022
26.7762,126.4723,10,4.9,Japan,4,2022
26.8354,126.4814,10,4.8,Japan,4,2022
26.7738,126.3955,10,4.5,Japan,4,2022
27.9545,127.8901,40.15,4.1,Japan,4,2022
26.7294,126.51,10,4.6,Japan,4,2022
26.8182,126.605,10,4.2,Japan,4,2022
26.8743,126.536,10,4.7,Japan,4,2022
26.8566,126.4128,8,5.6,Japan,4,2022
26.8151,126.4786,10,4.4,Japan,4,2022
26.7543,126.3988,10,4.6,Japan,4,2022
26.7154,126.3968,10,4.1,Japan,4,2022
34.5523,140.4059,53.99,4.5,Japan,4,2022
26.702,126.5323,10,4.1,Japan,4,2022
26.758,126.4379,10,4.9,Japan,4,2022
38.0176,142.1123,35,4.3,Japan,4,2022
23.6333,126.313,10,4.3,Japan,4,2022
36.1963,141.499,26.45,5,Japan,4,2022
37.3102,141.9595,29.94,4.7,Japan,4,2022
37.9342,143.9876,10,4.4,Japan,4,2022
37.4838,137.229,9.75,4.4,Japan,4,2022
42.9377,146.0901,45.41,4.1,Japan,4,2022
42.2434,144.6543,26.98,4.3,Japan,4,2022
26.6519,126.3717,10,4.7,Japan,4,2022
34.927,137.4661,10.24,4.6,Japan,4,2022
37.8518,141.9683,48.63,4.3,Japan,4,2022
26.6962,126.4189,10,5,Japan,4,2022
26.8179,126.417,10,4.5,Japan,4,2022
26.9626,126.4493,10,4.1,Japan,4,2022
26.8016,126.5462,10,4.1,Japan,4,2022
37.8085,141.6288,53.59,4.8,Japan,4,2022
25.4261,124.8945,106.69,4.3,Japan,4,2022
37.16,142.4642,35,4.4,Japan,4,2022
35.6783,140.0315,61.7,4.5,Japan,4,2022
35.7105,140.0256,53.85,4.8,Japan,4,2022
26.8381,126.4051,10,4.5,Japan,4,2022
37.3748,141.6836,33.83,5.4,Japan,4,2022
37.4917,137.1864,10,4.4,Japan,4,2022
26.8501,126.5133,6.33,4.6,Japan,4,2022
26.543,126.442,10,4.7,Japan,4,2022
26.7944,126.4482,10,5,Japan,4,2022
26.7792,126.4001,10,4.2,Japan,4,2022
37.7472,142.066,60,4.1,Japan,4,2022
41.3838,140.3645,154.24,4,Japan,4,2022
37.9846,141.8271,56.27,4.3,Japan,4,2022
36.5987,137.6716,202.8,4.5,Japan,4,2022
31.6944,131.7378,43.88,4.8,Japan,4,2022
37.8244,141.9775,58.52,4.3,Japan,4,2022
36.4635,140.6221,54.19,4.6,Japan,4,2022
38.9297,141.995,60,4.3,Japan,4,2022
35.027,135.5594,33.13,4.4,Japan,3,2022
35.57,140.0561,59.52,4.8,Japan,3,2022
26.8525,126.4075,10,4.2,Japan,3,2022
37.8249,141.7074,55.32,4.2,Japan,3,2022
26.7895,126.3838,10,4.9,Japan,3,2022
26.9713,126.4252,10,4.8,Japan,3,2022
26.8519,126.4075,10,5.4,Japan,3,2022
38.3,141.9356,59.5,4.4,Japan,3,2022
26.8185,126.3833,10,4.4,Japan,3,2022
40.1229,141.8406,33.55,4.6,Japan,3,2022
26.833,126.596,10,4.4,Japan,3,2022
25.9527,124.4964,181.59,4.2,Japan,3,2022
37.7216,141.9224,57.73,4.6,Japan,3,2022
27.2606,129.7722,10,4.5,Japan,3,2022
27.3277,126.5831,10,4.2,Japan,3,2022
42.4808,142.5913,39.43,4.3,Japan,3,2022
37.8409,141.6481,56.87,4.6,Japan,3,2022
37.4917,141.5857,55.71,4.4,Japan,3,2022
37.8015,141.9928,59.27,4.1,Japan,3,2022
30.2437,131.0728,48.02,4.2,Japan,3,2022
27.0043,126.3215,10,4.8,Japan,3,2022
26.8169,126.5017,10,5.4,Japan,3,2022
28.7101,128.4736,10,4.4,Japan,3,2022
28.7156,128.6222,10,4.9,Japan,3,2022
33.5933,141.2056,35,4.6,Japan,3,2022
42.4352,143.9049,90.7,4.4,Japan,3,2022
37.5801,141.3942,49.25,4.7,Japan,3,2022
43.3684,146.0657,92.45,4.5,Japan,3,2022
37.7387,141.6514,58.67,4.4,Japan,3,2022
24.8602,124.6037,71.16,5.1,Japan,3,2022
37.5778,141.3624,40.43,5.2,Japan,3,2022
43.6396,145.4004,144.16,4.4,Japan,3,2022
37.9892,141.8623,64.33,4.3,Japan,3,2022
36.8811,141.1899,46.47,4.3,Japan,3,2022
36.1243,139.2637,119.73,4.5,Japan,3,2022
37.8092,141.8194,51.74,4.5,Japan,3,2022
38.9903,141.583,80.05,4.4,Japan,3,2022
37.9546,141.9897,49.46,4.4,Japan,3,2022
26.8022,126.3877,10,5.1,Japan,3,2022
26.8516,126.4253,10,4.1,Japan,3,2022
26.8376,126.4242,10,4.5,Japan,3,2022
26.8391,126.3884,10,5.3,Japan,3,2022
37.7661,141.6441,54.68,4.5,Japan,3,2022
26.6833,126.4206,10,4.5,Japan,3,2022
26.7359,126.4289,10,4.6,Japan,3,2022
26.8825,126.4846,10,4.8,Japan,3,2022
26.6158,126.3118,10,4.5,Japan,3,2022
26.881,126.4033,10,4.6,Japan,3,2022
37.7514,141.7915,48.2,4.2,Japan,3,2022
26.7557,126.3302,10,4.5,Japan,3,2022
26.9137,126.5722,10,4.5,Japan,3,2022
37.73,141.7029,58.76,4.2,Japan,3,2022
37.4502,137.312,10,4.5,Japan,3,2022
26.7818,126.4019,10,4.5,Japan,3,2022
37.9039,144.0204,10,4.4,Japan,3,2022
37.8778,142.0294,52.09,4.3,Japan,3,2022
37.7997,141.7515,52.39,4.3,Japan,3,2022
37.8385,141.793,58.56,4.4,Japan,3,2022
42.2641,141.0583,129.04,4.4,Japan,3,2022
37.8437,142.0163,54.77,4.5,Japan,3,2022
39.4923,143.3666,30.49,4.5,Japan,3,2022
37.901,142.0474,55.22,4.2,Japan,3,2022
39.4591,143.4224,19.85,4.6,Japan,3,2022
37.8058,141.9154,57.04,4.1,Japan,3,2022
26.8861,126.3894,10,4.9,Japan,3,2022
26.8582,126.4389,10,4.6,Japan,3,2022
37.9044,141.9187,44.27,4.2,Japan,3,2022
37.7578,141.6295,57.63,4.3,Japan,3,2022
25.6706,123.998,165.94,5.9,Japan,3,2022
37.7666,141.7811,51.92,5.1,Japan,3,2022
40.1122,141.977,29.59,5.1,Japan,3,2022
37.9762,141.728,63.78,4.4,Japan,3,2022
37.6823,141.9159,63.59,4.4,Japan,3,2022
37.7478,141.9925,67.3,4.2,Japan,3,2022
37.9753,142.1197,50.86,4.2,Japan,3,2022
26.8595,126.4586,10,4.9,Japan,3,2022
37.975,142.0485,56.4,4.7,Japan,3,2022
26.7118,126.4556,10,4.5,Japan,3,2022
26.8146,126.3749,9,5.7,Japan,3,2022
37.7571,141.7807,48.62,4.7,Japan,3,2022
37.6164,142.0896,54.23,4.1,Japan,3,2022
43.0243,145.0382,68.97,4.3,Japan,3,2022
37.6438,141.8229,52.3,4.2,Japan,3,2022
25.7978,123.9564,188.46,5.1,Japan,3,2022
37.7623,141.9052,35,4.3,Japan,3,2022
36.8408,139.3515,181.1,4,Japan,3,2022
33.4589,138.9998,200.92,4.3,Japan,3,2022
42.8937,139.4145,210.18,4.3,Japan,3,2022
37.8398,141.9106,47.24,4,Japan,3,2022
25.7332,125.5063,108.37,4,Japan,3,2022
37.8641,141.8659,52.5,4,Japan,3,2022
37.714,141.7449,54.05,4.2,Japan,3,2022
37.8214,141.8993,53.87,4.5,Japan,3,2022
37.7948,141.8903,57.3,4.6,Japan,3,2022
37.7947,141.7693,51.46,4.4,Japan,3,2022
37.8171,142.0053,45.47,4.4,Japan,3,2022
37.7137,141.6837,47.22,4.2,Japan,3,2022
37.8061,141.8531,55.01,5.5,Japan,3,2022
37.6772,141.9689,55.55,4.2,Japan,3,2022
37.7478,142.0215,53.53,4.2,Japan,3,2022
37.6926,141.9748,55.23,4.4,Japan,3,2022
37.9001,142.2507,55.86,4.6,Japan,3,2022
37.7798,141.9317,60.41,5.2,Japan,3,2022
37.8641,141.7954,58.56,5.2,Japan,3,2022
37.8632,141.765,66.74,5,Japan,3,2022
37.8532,142.1402,49.07,5.3,Japan,3,2022
37.6468,141.6735,57.18,6,Japan,3,2022
43.0466,145.0351,97.37,4.3,Japan,3,2022
26.8541,126.3881,10,4.8,Japan,3,2022
41.6328,141.3806,101.2,4.2,Japan,3,2022
26.0745,129.4209,10,4.4,Japan,3,2022
26.806,126.4458,10,4.4,Japan,3,2022
26.7909,126.4577,10,4.1,Japan,3,2022
35.5957,142.6897,10,4.8,Japan,3,2022
34.8133,135.2084,10,4.3,Japan,3,2022
26.7657,126.5096,10,4.2,Japan,3,2022
36.014,139.8428,65.49,4.4,Japan,3,2022
39.4135,143.667,10,4.4,Japan,3,2022
42.6638,145.0586,72.7,4.3,Japan,3,2022
33.3794,137.8271,337.94,4,Japan,3,2022
33.3297,140.7549,63.67,4.4,Japan,3,2022
26.8888,126.6171,10,4.2,Japan,3,2022
26.8709,126.5237,10,4.8,Japan,3,2022
26.7796,126.5399,10,4.5,Japan,3,2022
26.8356,126.5707,10,4.3,Japan,3,2022
26.8124,126.5852,10,4.3,Japan,3,2022
26.8154,126.5342,10,4,Japan,3,2022
26.6622,126.3583,10,4.2,Japan,3,2022
26.8822,126.4235,10,4.5,Japan,3,2022
26.9901,126.789,10,4.8,Japan,3,2022
37.5263,137.2804,5.84,4.8,Japan,3,2022
42.1364,144.3851,35,4.8,Japan,3,2022
28.6672,128.4026,10,4.3,Japan,3,2022
37.9615,142.285,19.65,4.4,Japan,3,2022
28.6967,128.5561,10,4.3,Japan,3,2022
28.0941,130.0114,10,5,Japan,3,2022
39.5996,143.6028,10,4.3,Japan,3,2022
39.606,143.6959,10,5.1,Japan,3,2022
39.6366,143.4995,10,4.7,Japan,3,2022
26.4236,126.4523,10,4,Japan,3,2022
26.8114,126.533,10,4.6,Japan,3,2022
26.7651,126.4352,10,4.3,Japan,3,2022
27.0142,126.4978,10,4.3,Japan,3,2022
36.1458,140.0922,45.67,4,Japan,3,2022
26.7549,126.6159,10,4.9,Japan,3,2022
26.7285,126.5128,10,4.3,Japan,2,2022
26.6798,126.371,10,4.4,Japan,2,2022
26.6385,126.5215,10,4.2,Japan,2,2022
42.7074,146.4735,39.21,4.5,Japan,2,2022
26.7895,126.4689,10,4.3,Japan,2,2022
42.7583,146.5208,36.97,4.7,Japan,2,2022
27.0511,126.5516,10,4.2,Japan,2,2022
27.0219,126.4725,10,4.4,Japan,2,2022
39.3263,142.4203,51.55,4.9,Japan,2,2022
26.7309,126.4724,10,5.3,Japan,2,2022
38.4181,142.2758,47.23,4.4,Japan,2,2022
37.4192,142.9545,10,4.8,Japan,2,2022
26.7999,126.4539,10,4.4,Japan,2,2022
26.8968,126.4522,10,5.1,Japan,2,2022
35.9114,140.6972,88.53,4.4,Japan,2,2022
26.0064,126.2623,10,4.1,Japan,2,2022
39.8088,141.6777,63.37,4.3,Japan,2,2022
42.8776,145.3831,68.14,4.2,Japan,2,2022
42.2429,142.5154,73.02,4.3,Japan,2,2022
28.7312,127.9342,190.1,4.4,Japan,2,2022
41.9226,142.2732,63.17,4.4,Japan,2,2022
37.8232,141.4295,67.46,4.4,Japan,2,2022
26.7944,126.469,10,4.2,Japan,2,2022
26.8891,126.5208,10,4.3,Japan,2,2022
26.8606,126.4361,11.49,5.6,Japan,2,2022
26.9558,126.4888,10,4.4,Japan,2,2022
43.2646,145.3478,105.22,4.5,Japan,2,2022
35.919,140.8058,55.77,4.5,Japan,2,2022
28.7807,130.1476,43.35,4.8,Japan,2,2022
36.2176,140.984,36.09,4.6,Japan,2,2022
34.0214,137.1949,343.74,4.5,Japan,2,2022
23.8929,122.559,25.88,4.5,Japan,2,2022
23.9452,122.5545,10,4.7,Japan,2,2022
26.5258,129.0217,22.91,4.1,Japan,2,2022
28.8257,130.0581,34.12,4,Japan,2,2022
30.7321,131.2099,44.25,4.3,Japan,2,2022
26.5157,127.7296,17.46,4.6,Japan,2,2022
38.2149,141.689,56.19,5.1,Japan,2,2022
42.1375,142.1897,47.6,4.3,Japan,2,2022
25.0248,125.6929,42.19,4.4,Japan,2,2022
42.2724,145.1315,35,4.2,Japan,2,2022
42.0783,142.5361,50.09,4.9,Japan,2,2022
26.8647,126.5321,10,4.3,Japan,2,2022
26.786,126.4495,10,4.2,Japan,2,2022
26.8191,126.6183,10,4.4,Japan,2,2022
26.6654,126.5468,10,4.7,Japan,2,2022
37.7596,142.1256,6.15,4.3,Japan,2,2022
28.84,130.1525,39.96,4.7,Japan,2,2022
35.8658,140.5794,44.97,4.5,Japan,2,2022
24.1092,125.3777,10,4.4,Japan,2,2022
30.1817,131.0326,30.64,4.5,Japan,2,2022
23.4406,126.2107,10,4.1,Japan,2,2022
42.3201,144.6007,42.03,4.3,Japan,2,2022
42.4366,144.1559,45.77,4.9,Japan,2,2022
37.1718,138.134,201.85,4.1,Japan,2,2022
37.1392,141.0558,38.73,4.5,Japan,2,2022
36.5574,144.214,10,4.4,Japan,2,2022
23.14,126.1282,10,4.2,Japan,2,2022
36.2656,142.0146,33.3,4.2,Japan,2,2022
38.7971,141.697,68.63,4.2,Japan,2,2022
26.9307,126.3124,10,4.5,Japan,2,2022
26.7875,126.2837,10,4.6,Japan,2,2022
26.3403,126.4793,10,4,Japan,2,2022
26.8044,126.3433,10,5.1,Japan,2,2022
27.1626,126.4537,10,4.3,Japan,2,2022
26.9089,126.3968,10,4.4,Japan,2,2022
26.914,126.4719,10,4.2,Japan,2,2022
26.8602,126.3888,10,4.3,Japan,2,2022
26.9126,126.5559,10,4.3,Japan,2,2022
26.9061,126.3525,10,4.3,Japan,2,2022
26.8771,126.5993,10,4.1,Japan,2,2022
26.7757,126.6993,10,4.2,Japan,2,2022
26.8395,126.5254,10,5.6,Japan,2,2022
26.9712,126.409,10,4.6,Japan,2,2022
27.0466,126.4196,10,4.2,Japan,2,2022
24.2617,126.6976,10,4.3,Japan,2,2022
38.2192,141.8972,69.88,4.4,Japan,2,2022
25.9294,128.5155,10,4.4,Japan,2,2022
25.6841,128.7218,10,4.2,Japan,2,2022
36.0017,139.8716,67.15,4.4,Japan,2,2022
40.2384,143.1448,40.95,4.1,Japan,2,2022
35.4945,139.6376,67.52,4.4,Japan,2,2022
41.5926,142.0664,60.03,4.5,Japan,2,2022
23.2383,126.1469,10,4.2,Japan,2,2022
35.6384,140.8202,42.05,4.4,Japan,2,2022
35.9364,140.9542,38.85,4.4,Japan,2,2022
36.1178,139.8827,59.76,4.2,Japan,2,2022
26.9416,126.6251,10,4.3,Japan,2,2022
35.4019,139.6054,105.71,4.3,Japan,1,2022
35.6118,140.2547,61.22,4.3,Japan,1,2022
34.7475,135.9508,10,3.9,Japan,1,2022
37.8445,144.8923,10,4.3,Japan,1,2022
41.3159,141.0224,96.18,4,Japan,1,2022
41.3081,142.0965,39.03,4,Japan,1,2022
39.1939,142.4103,49.48,4.2,Japan,1,2022
39.1553,142.3933,51.98,4.5,Japan,1,2022
40.4992,145.1024,10,4.5,Japan,1,2022
38.618,144.8209,10,5,Japan,1,2022
28.2603,131.072,10,4.3,Japan,1,2022
34.9939,137.3221,294.73,4.2,Japan,1,2022
38.209,141.7501,61.12,4.5,Japan,1,2022
29.5645,130.0573,84.44,4,Japan,1,2022
34.1312,135.5639,53.81,4.1,Japan,1,2022
35.9769,140.4839,59.74,4.5,Japan,1,2022
36.3177,142.1583,10,4.4,Japan,1,2022
23.9211,127.1258,10,4.2,Japan,1,2022
38.4196,138.3715,24.71,4.3,Japan,1,2022
26.6413,129.6052,10,4.4,Japan,1,2022
32.7336,132.0394,49.29,4.4,Japan,1,2022
32.7029,131.9771,60.26,4.3,Japan,1,2022
32.7042,132.0314,44.84,4.9,Japan,1,2022
32.6554,132.0173,52.21,4.1,Japan,1,2022
32.7153,132.0625,46.9,4.5,Japan,1,2022
32.6138,132.0578,43.39,4.3,Japan,1,2022
32.6427,131.978,52.36,4.2,Japan,1,2022
32.7084,131.9951,56.77,4.7,Japan,1,2022
36.5871,137.4237,228.38,4,Japan,1,2022
37.3964,142.0828,29.73,4.4,Japan,1,2022
32.0416,138.0295,357.6,4.2,Japan,1,2022
36.7805,140.6959,32.34,4.2,Japan,1,2022
24.9589,123.2183,122.38,4.2,Japan,1,2022
26.7999,127.0855,90.09,4.4,Japan,1,2022
32.2113,137.7979,376.52,4.1,Japan,1,2022
33.9898,141.6378,10,4.2,Japan,1,2022
30.7461,131.2533,26.64,4.3,Japan,1,2022
42.2137,138.5268,235.87,4,Japan,1,2022
27.7134,127.2958,170.7,4.3,Japan,1,2022
43.1041,146.2025,70.3,4.8,Japan,1,2022
38.3009,141.6637,66.99,4.5,Japan,1,2022
42.5722,139.9408,169.59,4.2,Japan,1,2022
23.911,122.6057,25.4,4.1,Japan,1,2022
35.3626,140.4523,63.04,4.2,Japan,1,2022
31.0376,131.4666,47.3,4.7,Japan,1,2022
30.5344,131.1016,35,4.8,Japan,1,2022
31.9082,137.84,380.35,4.2,Japan,1,2022
25.2375,125.6121,34.49,4.6,Japan,1,2022
38.7641,141.9851,46.28,4.4,Japan,1,2022
36.2233,140.7837,84.74,4.3,Japan,1,2022
32.8965,137.7136,339.33,4.2,Japan,1,2022
23.5211,126.1874,10,4.4,Japan,1,2022
42.5066,144.2933,79.15,4.3,Japan,1,2022
37.5304,144.0023,10,4.2,Japan,1,2022
27.462,128.7852,35.63,4.4,Japan,1,2022
27.445,128.6252,39.67,4.9,Japan,1,2022
33.9131,135.3376,49.08,4,Japan,1,2022
26.0189,125.7069,72.3,4.2,Japan,1,2022
34.279,134.9012,422.86,4,Japan,1,2022
23.916,122.5277,10,4.3,Japan,1,2022
23.9034,122.4954,22.67,4.5,Japan,1,2022
23.9134,122.4519,22.68,4.3,Japan,1,2022
36.0674,140.07,57.63,4.4,Japan,1,2022
37.7085,141.5249,61.35,4.5,Japan,1,2022
24.2869,126.5489,10,4.5,Japan,1,2022
24.1844,126.6234,10,4.2,Japan,1,2022
35.306,140.2173,61.8,4.3,Japan,1,2022
35.6856,140.7584,49.35,4.3,Japan,1,2022
33.1118,140.4678,98.8,4.4,Japan,1,2022
25.1059,123.475,10,4.8,Japan,1,2022
